#Simple stellar population models from Maraston et al. 2009, MNRAS, 394, L107
#based on the population synthesis code and energetics of Maraston (2005) and 
#the empirical stellar library by Pickles 1998. TP-AGB as in Maraston (2005) 
#
#   t(Gyr),  [Z/H],  lambda(AA),   Flux (Lsun/AA)
3.000000,  0.00,     3840.0,   0.1022E+29
3.000000,  0.00,     3845.0,   0.1185E+29
3.000000,  0.00,     3850.0,   0.1218E+29
3.000000,  0.00,     3855.0,   0.1155E+29
3.000000,  0.00,     3860.0,   0.1117E+29
3.000000,  0.00,     3865.0,   0.1184E+29
3.000000,  0.00,     3870.0,   0.1192E+29
3.000000,  0.00,     3875.0,   0.1229E+29
3.000000,  0.00,     3880.0,   0.1276E+29
3.000000,  0.00,     3885.0,   0.1362E+29
3.000000,  0.00,     3890.0,   0.1543E+29
3.000000,  0.00,     3895.0,   0.1708E+29
3.000000,  0.00,     3900.0,   0.1743E+29
3.000000,  0.00,     3905.0,   0.1734E+29
3.000000,  0.00,     3910.0,   0.1817E+29
3.000000,  0.00,     3915.0,   0.1789E+29
3.000000,  0.00,     3920.0,   0.1597E+29
3.000000,  0.00,     3925.0,   0.1311E+29
3.000000,  0.00,     3930.0,   0.1012E+29
3.000000,  0.00,     3935.0,   0.9279E+28
3.000000,  0.00,     3940.0,   0.1122E+29
3.000000,  0.00,     3945.0,   0.1432E+29
3.000000,  0.00,     3950.0,   0.1709E+29
3.000000,  0.00,     3955.0,   0.1749E+29
3.000000,  0.00,     3960.0,   0.1536E+29
3.000000,  0.00,     3965.0,   0.1249E+29
3.000000,  0.00,     3970.0,   0.1213E+29
3.000000,  0.00,     3975.0,   0.1574E+29
3.000000,  0.00,     3980.0,   0.2036E+29
3.000000,  0.00,     3985.0,   0.2371E+29
3.000000,  0.00,     3990.0,   0.2589E+29
3.000000,  0.00,     3995.0,   0.2715E+29
3.000000,  0.00,     4000.0,   0.2796E+29
3.000000,  0.00,     4005.0,   0.2837E+29
3.000000,  0.00,     4010.0,   0.2913E+29
3.000000,  0.00,     4015.0,   0.3006E+29
3.000000,  0.00,     4020.0,   0.3057E+29
3.000000,  0.00,     4025.0,   0.3019E+29
3.000000,  0.00,     4030.0,   0.2886E+29
3.000000,  0.00,     4035.0,   0.2850E+29
3.000000,  0.00,     4040.0,   0.2858E+29
3.000000,  0.00,     4045.0,   0.2802E+29
3.000000,  0.00,     4050.0,   0.2863E+29
3.000000,  0.00,     4055.0,   0.2826E+29
3.000000,  0.00,     4060.0,   0.2733E+29
3.000000,  0.00,     4065.0,   0.2700E+29
3.000000,  0.00,     4070.0,   0.2745E+29
3.000000,  0.00,     4075.0,   0.2807E+29
3.000000,  0.00,     4080.0,   0.2958E+29
3.000000,  0.00,     4085.0,   0.3178E+29
3.000000,  0.00,     4090.0,   0.3268E+29
3.000000,  0.00,     4095.0,   0.3144E+29
3.000000,  0.00,     4100.0,   0.2983E+29
3.000000,  0.00,     4105.0,   0.2983E+29
3.000000,  0.00,     4110.0,   0.3049E+29
3.000000,  0.00,     4115.0,   0.3088E+29
3.000000,  0.00,     4120.0,   0.3089E+29
3.000000,  0.00,     4125.0,   0.3065E+29
3.000000,  0.00,     4130.0,   0.2983E+29
3.000000,  0.00,     4135.0,   0.2931E+29
3.000000,  0.00,     4140.0,   0.2879E+29
3.000000,  0.00,     4145.0,   0.2835E+29
3.000000,  0.00,     4150.0,   0.2861E+29
3.000000,  0.00,     4155.0,   0.2919E+29
3.000000,  0.00,     4160.0,   0.2998E+29
3.000000,  0.00,     4165.0,   0.2976E+29
3.000000,  0.00,     4170.0,   0.2883E+29
3.000000,  0.00,     4175.0,   0.2831E+29
3.000000,  0.00,     4180.0,   0.2868E+29
3.000000,  0.00,     4185.0,   0.2911E+29
3.000000,  0.00,     4190.0,   0.2927E+29
3.000000,  0.00,     4195.0,   0.2884E+29
3.000000,  0.00,     4200.0,   0.2870E+29
3.000000,  0.00,     4205.0,   0.3005E+29
3.000000,  0.00,     4210.0,   0.3130E+29
3.000000,  0.00,     4215.0,   0.3129E+29
3.000000,  0.00,     4220.0,   0.3045E+29
3.000000,  0.00,     4225.0,   0.2850E+29
3.000000,  0.00,     4230.0,   0.2878E+29
3.000000,  0.00,     4235.0,   0.3012E+29
3.000000,  0.00,     4240.0,   0.3167E+29
3.000000,  0.00,     4245.0,   0.3241E+29
3.000000,  0.00,     4250.0,   0.3179E+29
3.000000,  0.00,     4255.0,   0.3157E+29
3.000000,  0.00,     4260.0,   0.3180E+29
3.000000,  0.00,     4265.0,   0.3198E+29
3.000000,  0.00,     4270.0,   0.3054E+29
3.000000,  0.00,     4275.0,   0.3010E+29
3.000000,  0.00,     4280.0,   0.3083E+29
3.000000,  0.00,     4285.0,   0.3046E+29
3.000000,  0.00,     4290.0,   0.2919E+29
3.000000,  0.00,     4295.0,   0.2750E+29
3.000000,  0.00,     4300.0,   0.2538E+29
3.000000,  0.00,     4305.0,   0.2492E+29
3.000000,  0.00,     4310.0,   0.2714E+29
3.000000,  0.00,     4315.0,   0.3182E+29
3.000000,  0.00,     4320.0,   0.3459E+29
3.000000,  0.00,     4325.0,   0.3492E+29
3.000000,  0.00,     4330.0,   0.3658E+29
3.000000,  0.00,     4335.0,   0.3720E+29
3.000000,  0.00,     4340.0,   0.3670E+29
3.000000,  0.00,     4345.0,   0.3762E+29
3.000000,  0.00,     4350.0,   0.3798E+29
3.000000,  0.00,     4355.0,   0.3844E+29
3.000000,  0.00,     4360.0,   0.3956E+29
3.000000,  0.00,     4365.0,   0.4003E+29
3.000000,  0.00,     4370.0,   0.3880E+29
3.000000,  0.00,     4375.0,   0.3690E+29
3.000000,  0.00,     4380.0,   0.3476E+29
3.000000,  0.00,     4385.0,   0.3340E+29
3.000000,  0.00,     4390.0,   0.3483E+29
3.000000,  0.00,     4395.0,   0.3642E+29
3.000000,  0.00,     4400.0,   0.3659E+29
3.000000,  0.00,     4405.0,   0.3627E+29
3.000000,  0.00,     4410.0,   0.3795E+29
3.000000,  0.00,     4415.0,   0.3962E+29
3.000000,  0.00,     4420.0,   0.4065E+29
3.000000,  0.00,     4425.0,   0.4031E+29
3.000000,  0.00,     4430.0,   0.3994E+29
3.000000,  0.00,     4435.0,   0.4034E+29
3.000000,  0.00,     4440.0,   0.4154E+29
3.000000,  0.00,     4445.0,   0.4207E+29
3.000000,  0.00,     4450.0,   0.4159E+29
3.000000,  0.00,     4455.0,   0.3979E+29
3.000000,  0.00,     4460.0,   0.3906E+29
3.000000,  0.00,     4465.0,   0.4054E+29
3.000000,  0.00,     4470.0,   0.4277E+29
3.000000,  0.00,     4475.0,   0.4493E+29
3.000000,  0.00,     4480.0,   0.4566E+29
3.000000,  0.00,     4485.0,   0.4585E+29
3.000000,  0.00,     4490.0,   0.4538E+29
3.000000,  0.00,     4495.0,   0.4555E+29
3.000000,  0.00,     4500.0,   0.4700E+29
3.000000,  0.00,     4505.0,   0.4856E+29
3.000000,  0.00,     4510.0,   0.4880E+29
3.000000,  0.00,     4515.0,   0.4773E+29
3.000000,  0.00,     4520.0,   0.4626E+29
3.000000,  0.00,     4525.0,   0.4396E+29
3.000000,  0.00,     4530.0,   0.4238E+29
3.000000,  0.00,     4535.0,   0.4337E+29
3.000000,  0.00,     4540.0,   0.4524E+29
3.000000,  0.00,     4545.0,   0.4567E+29
3.000000,  0.00,     4550.0,   0.4569E+29
3.000000,  0.00,     4555.0,   0.4683E+29
3.000000,  0.00,     4560.0,   0.4790E+29
3.000000,  0.00,     4565.0,   0.4803E+29
3.000000,  0.00,     4570.0,   0.4815E+29
3.000000,  0.00,     4575.0,   0.4806E+29
3.000000,  0.00,     4580.0,   0.4732E+29
3.000000,  0.00,     4585.0,   0.4693E+29
3.000000,  0.00,     4590.0,   0.4673E+29
3.000000,  0.00,     4595.0,   0.4651E+29
3.000000,  0.00,     4600.0,   0.4685E+29
3.000000,  0.00,     4605.0,   0.4804E+29
3.000000,  0.00,     4610.0,   0.4936E+29
3.000000,  0.00,     4615.0,   0.5016E+29
3.000000,  0.00,     4620.0,   0.5085E+29
3.000000,  0.00,     4625.0,   0.5077E+29
3.000000,  0.00,     4630.0,   0.4990E+29
3.000000,  0.00,     4635.0,   0.4832E+29
3.000000,  0.00,     4640.0,   0.4716E+29
3.000000,  0.00,     4645.0,   0.4662E+29
3.000000,  0.00,     4650.0,   0.4664E+29
3.000000,  0.00,     4655.0,   0.4728E+29
3.000000,  0.00,     4660.0,   0.4817E+29
3.000000,  0.00,     4665.0,   0.4711E+29
3.000000,  0.00,     4670.0,   0.4635E+29
3.000000,  0.00,     4675.0,   0.4698E+29
3.000000,  0.00,     4680.0,   0.4733E+29
3.000000,  0.00,     4685.0,   0.4752E+29
3.000000,  0.00,     4690.0,   0.4781E+29
3.000000,  0.00,     4695.0,   0.4777E+29
3.000000,  0.00,     4700.0,   0.4653E+29
3.000000,  0.00,     4705.0,   0.4597E+29
3.000000,  0.00,     4710.0,   0.4656E+29
3.000000,  0.00,     4715.0,   0.4776E+29
3.000000,  0.00,     4720.0,   0.4899E+29
3.000000,  0.00,     4725.0,   0.4907E+29
3.000000,  0.00,     4730.0,   0.4820E+29
3.000000,  0.00,     4735.0,   0.4834E+29
3.000000,  0.00,     4740.0,   0.4926E+29
3.000000,  0.00,     4745.0,   0.5043E+29
3.000000,  0.00,     4750.0,   0.5087E+29
3.000000,  0.00,     4755.0,   0.5023E+29
3.000000,  0.00,     4760.0,   0.4910E+29
3.000000,  0.00,     4765.0,   0.4793E+29
3.000000,  0.00,     4770.0,   0.4800E+29
3.000000,  0.00,     4775.0,   0.4891E+29
3.000000,  0.00,     4780.0,   0.4939E+29
3.000000,  0.00,     4785.0,   0.4942E+29
3.000000,  0.00,     4790.0,   0.4994E+29
3.000000,  0.00,     4795.0,   0.5075E+29
3.000000,  0.00,     4800.0,   0.5084E+29
3.000000,  0.00,     4805.0,   0.5048E+29
3.000000,  0.00,     4810.0,   0.5025E+29
3.000000,  0.00,     4815.0,   0.5070E+29
3.000000,  0.00,     4820.0,   0.5123E+29
3.000000,  0.00,     4825.0,   0.5113E+29
3.000000,  0.00,     4830.0,   0.5018E+29
3.000000,  0.00,     4835.0,   0.4968E+29
3.000000,  0.00,     4840.0,   0.4989E+29
3.000000,  0.00,     4845.0,   0.4986E+29
3.000000,  0.00,     4850.0,   0.4903E+29
3.000000,  0.00,     4855.0,   0.4738E+29
3.000000,  0.00,     4860.0,   0.4563E+29
3.000000,  0.00,     4865.0,   0.4560E+29
3.000000,  0.00,     4870.0,   0.4599E+29
3.000000,  0.00,     4875.0,   0.4680E+29
3.000000,  0.00,     4880.0,   0.4834E+29
3.000000,  0.00,     4885.0,   0.4832E+29
3.000000,  0.00,     4890.0,   0.4822E+29
3.000000,  0.00,     4895.0,   0.5007E+29
3.000000,  0.00,     4900.0,   0.5132E+29
3.000000,  0.00,     4905.0,   0.5113E+29
3.000000,  0.00,     4910.0,   0.5033E+29
3.000000,  0.00,     4915.0,   0.4941E+29
3.000000,  0.00,     4920.0,   0.4823E+29
3.000000,  0.00,     4925.0,   0.4897E+29
3.000000,  0.00,     4930.0,   0.5052E+29
3.000000,  0.00,     4935.0,   0.5056E+29
3.000000,  0.00,     4940.0,   0.5090E+29
3.000000,  0.00,     4945.0,   0.5216E+29
3.000000,  0.00,     4950.0,   0.5240E+29
3.000000,  0.00,     4955.0,   0.5100E+29
3.000000,  0.00,     4960.0,   0.4966E+29
3.000000,  0.00,     4965.0,   0.4984E+29
3.000000,  0.00,     4970.0,   0.5007E+29
3.000000,  0.00,     4975.0,   0.5016E+29
3.000000,  0.00,     4980.0,   0.4892E+29
3.000000,  0.00,     4985.0,   0.4795E+29
3.000000,  0.00,     4990.0,   0.4836E+29
3.000000,  0.00,     4995.0,   0.4833E+29
3.000000,  0.00,     5000.0,   0.4720E+29
3.000000,  0.00,     5005.0,   0.4577E+29
3.000000,  0.00,     5010.0,   0.4530E+29
3.000000,  0.00,     5015.0,   0.4511E+29
3.000000,  0.00,     5020.0,   0.4590E+29
3.000000,  0.00,     5025.0,   0.4708E+29
3.000000,  0.00,     5030.0,   0.4793E+29
3.000000,  0.00,     5035.0,   0.4775E+29
3.000000,  0.00,     5040.0,   0.4681E+29
3.000000,  0.00,     5045.0,   0.4722E+29
3.000000,  0.00,     5050.0,   0.4800E+29
3.000000,  0.00,     5055.0,   0.4935E+29
3.000000,  0.00,     5060.0,   0.5061E+29
3.000000,  0.00,     5065.0,   0.4974E+29
3.000000,  0.00,     5070.0,   0.4847E+29
3.000000,  0.00,     5075.0,   0.4775E+29
3.000000,  0.00,     5080.0,   0.4704E+29
3.000000,  0.00,     5085.0,   0.4745E+29
3.000000,  0.00,     5090.0,   0.4841E+29
3.000000,  0.00,     5095.0,   0.4844E+29
3.000000,  0.00,     5100.0,   0.4780E+29
3.000000,  0.00,     5105.0,   0.4770E+29
3.000000,  0.00,     5110.0,   0.4797E+29
3.000000,  0.00,     5115.0,   0.4883E+29
3.000000,  0.00,     5120.0,   0.4828E+29
3.000000,  0.00,     5125.0,   0.4677E+29
3.000000,  0.00,     5130.0,   0.4658E+29
3.000000,  0.00,     5135.0,   0.4688E+29
3.000000,  0.00,     5140.0,   0.4640E+29
3.000000,  0.00,     5145.0,   0.4578E+29
3.000000,  0.00,     5150.0,   0.4550E+29
3.000000,  0.00,     5155.0,   0.4584E+29
3.000000,  0.00,     5160.0,   0.4584E+29
3.000000,  0.00,     5165.0,   0.4289E+29
3.000000,  0.00,     5170.0,   0.3926E+29
3.000000,  0.00,     5175.0,   0.3907E+29
3.000000,  0.00,     5180.0,   0.4024E+29
3.000000,  0.00,     5185.0,   0.4111E+29
3.000000,  0.00,     5190.0,   0.4358E+29
3.000000,  0.00,     5195.0,   0.4543E+29
3.000000,  0.00,     5200.0,   0.4602E+29
3.000000,  0.00,     5205.0,   0.4501E+29
3.000000,  0.00,     5210.0,   0.4561E+29
3.000000,  0.00,     5215.0,   0.4768E+29
3.000000,  0.00,     5220.0,   0.4862E+29
3.000000,  0.00,     5225.0,   0.4812E+29
3.000000,  0.00,     5230.0,   0.4847E+29
3.000000,  0.00,     5235.0,   0.5036E+29
3.000000,  0.00,     5240.0,   0.5155E+29
3.000000,  0.00,     5245.0,   0.5084E+29
3.000000,  0.00,     5250.0,   0.5012E+29
3.000000,  0.00,     5255.0,   0.5018E+29
3.000000,  0.00,     5260.0,   0.4904E+29
3.000000,  0.00,     5265.0,   0.4580E+29
3.000000,  0.00,     5270.0,   0.4462E+29
3.000000,  0.00,     5275.0,   0.4766E+29
3.000000,  0.00,     5280.0,   0.5073E+29
3.000000,  0.00,     5285.0,   0.5188E+29
3.000000,  0.00,     5290.0,   0.5302E+29
3.000000,  0.00,     5295.0,   0.5297E+29
3.000000,  0.00,     5300.0,   0.5292E+29
3.000000,  0.00,     5305.0,   0.5411E+29
3.000000,  0.00,     5310.0,   0.5468E+29
3.000000,  0.00,     5315.0,   0.5396E+29
3.000000,  0.00,     5320.0,   0.5258E+29
3.000000,  0.00,     5325.0,   0.5068E+29
3.000000,  0.00,     5330.0,   0.4975E+29
3.000000,  0.00,     5335.0,   0.5079E+29
3.000000,  0.00,     5340.0,   0.5153E+29
3.000000,  0.00,     5345.0,   0.5223E+29
3.000000,  0.00,     5350.0,   0.5335E+29
3.000000,  0.00,     5355.0,   0.5514E+29
3.000000,  0.00,     5360.0,   0.5555E+29
3.000000,  0.00,     5365.0,   0.5376E+29
3.000000,  0.00,     5370.0,   0.5217E+29
3.000000,  0.00,     5375.0,   0.5284E+29
3.000000,  0.00,     5380.0,   0.5396E+29
3.000000,  0.00,     5385.0,   0.5409E+29
3.000000,  0.00,     5390.0,   0.5319E+29
3.000000,  0.00,     5395.0,   0.5160E+29
3.000000,  0.00,     5400.0,   0.5059E+29
3.000000,  0.00,     5405.0,   0.5003E+29
3.000000,  0.00,     5410.0,   0.5088E+29
3.000000,  0.00,     5415.0,   0.5291E+29
3.000000,  0.00,     5420.0,   0.5380E+29
3.000000,  0.00,     5425.0,   0.5332E+29
3.000000,  0.00,     5430.0,   0.5243E+29
3.000000,  0.00,     5435.0,   0.5277E+29
3.000000,  0.00,     5440.0,   0.5418E+29
3.000000,  0.00,     5445.0,   0.5356E+29
3.000000,  0.00,     5450.0,   0.5258E+29
3.000000,  0.00,     5455.0,   0.5235E+29
3.000000,  0.00,     5460.0,   0.5256E+29
3.000000,  0.00,     5465.0,   0.5252E+29
3.000000,  0.00,     5470.0,   0.5226E+29
3.000000,  0.00,     5475.0,   0.5147E+29
3.000000,  0.00,     5480.0,   0.5128E+29
3.000000,  0.00,     5485.0,   0.5225E+29
3.000000,  0.00,     5490.0,   0.5313E+29
3.000000,  0.00,     5495.0,   0.5358E+29
3.000000,  0.00,     5500.0,   0.5314E+29
3.000000,  0.00,     5505.0,   0.5216E+29
3.000000,  0.00,     5510.0,   0.5202E+29
3.000000,  0.00,     5515.0,   0.5259E+29
3.000000,  0.00,     5520.0,   0.5347E+29
3.000000,  0.00,     5525.0,   0.5341E+29
3.000000,  0.00,     5530.0,   0.5311E+29
3.000000,  0.00,     5535.0,   0.5358E+29
3.000000,  0.00,     5540.0,   0.5425E+29
3.000000,  0.00,     5545.0,   0.5466E+29
3.000000,  0.00,     5550.0,   0.5501E+29
3.000000,  0.00,     5555.0,   0.5488E+29
3.000000,  0.00,     5560.0,   0.5437E+29
3.000000,  0.00,     5565.0,   0.5362E+29
3.000000,  0.00,     5570.0,   0.5304E+29
3.000000,  0.00,     5575.0,   0.5333E+29
3.000000,  0.00,     5580.0,   0.5343E+29
3.000000,  0.00,     5585.0,   0.5222E+29
3.000000,  0.00,     5590.0,   0.5112E+29
3.000000,  0.00,     5595.0,   0.5121E+29
3.000000,  0.00,     5600.0,   0.5136E+29
3.000000,  0.00,     5605.0,   0.5219E+29
3.000000,  0.00,     5610.0,   0.5337E+29
3.000000,  0.00,     5615.0,   0.5324E+29
3.000000,  0.00,     5620.0,   0.5287E+29
3.000000,  0.00,     5625.0,   0.5264E+29
3.000000,  0.00,     5630.0,   0.5284E+29
3.000000,  0.00,     5635.0,   0.5320E+29
3.000000,  0.00,     5640.0,   0.5321E+29
3.000000,  0.00,     5645.0,   0.5369E+29
3.000000,  0.00,     5650.0,   0.5420E+29
3.000000,  0.00,     5655.0,   0.5360E+29
3.000000,  0.00,     5660.0,   0.5261E+29
3.000000,  0.00,     5665.0,   0.5261E+29
3.000000,  0.00,     5670.0,   0.5335E+29
3.000000,  0.00,     5675.0,   0.5439E+29
3.000000,  0.00,     5680.0,   0.5461E+29
3.000000,  0.00,     5685.0,   0.5422E+29
3.000000,  0.00,     5690.0,   0.5427E+29
3.000000,  0.00,     5695.0,   0.5418E+29
3.000000,  0.00,     5700.0,   0.5338E+29
3.000000,  0.00,     5705.0,   0.5250E+29
3.000000,  0.00,     5710.0,   0.5220E+29
3.000000,  0.00,     5715.0,   0.5327E+29
3.000000,  0.00,     5720.0,   0.5478E+29
3.000000,  0.00,     5725.0,   0.5566E+29
3.000000,  0.00,     5730.0,   0.5593E+29
3.000000,  0.00,     5735.0,   0.5596E+29
3.000000,  0.00,     5740.0,   0.5572E+29
3.000000,  0.00,     5745.0,   0.5555E+29
3.000000,  0.00,     5750.0,   0.5539E+29
3.000000,  0.00,     5755.0,   0.5509E+29
3.000000,  0.00,     5760.0,   0.5492E+29
3.000000,  0.00,     5765.0,   0.5506E+29
3.000000,  0.00,     5770.0,   0.5543E+29
3.000000,  0.00,     5775.0,   0.5513E+29
3.000000,  0.00,     5780.0,   0.5422E+29
3.000000,  0.00,     5785.0,   0.5360E+29
3.000000,  0.00,     5790.0,   0.5428E+29
3.000000,  0.00,     5795.0,   0.5513E+29
3.000000,  0.00,     5800.0,   0.5575E+29
3.000000,  0.00,     5805.0,   0.5601E+29
3.000000,  0.00,     5810.0,   0.5602E+29
3.000000,  0.00,     5815.0,   0.5608E+29
3.000000,  0.00,     5820.0,   0.5646E+29
3.000000,  0.00,     5825.0,   0.5678E+29
3.000000,  0.00,     5830.0,   0.5691E+29
3.000000,  0.00,     5835.0,   0.5671E+29
3.000000,  0.00,     5840.0,   0.5654E+29
3.000000,  0.00,     5845.0,   0.5624E+29
3.000000,  0.00,     5850.0,   0.5561E+29
3.000000,  0.00,     5855.0,   0.5464E+29
3.000000,  0.00,     5860.0,   0.5403E+29
3.000000,  0.00,     5865.0,   0.5417E+29
3.000000,  0.00,     5870.0,   0.5439E+29
3.000000,  0.00,     5875.0,   0.5398E+29
3.000000,  0.00,     5880.0,   0.5269E+29
3.000000,  0.00,     5885.0,   0.5036E+29
3.000000,  0.00,     5890.0,   0.4734E+29
3.000000,  0.00,     5895.0,   0.4701E+29
3.000000,  0.00,     5900.0,   0.4945E+29
3.000000,  0.00,     5905.0,   0.5171E+29
3.000000,  0.00,     5910.0,   0.5275E+29
3.000000,  0.00,     5915.0,   0.5328E+29
3.000000,  0.00,     5920.0,   0.5372E+29
3.000000,  0.00,     5925.0,   0.5370E+29
3.000000,  0.00,     5930.0,   0.5361E+29
3.000000,  0.00,     5935.0,   0.5400E+29
3.000000,  0.00,     5940.0,   0.5410E+29
3.000000,  0.00,     5945.0,   0.5390E+29
3.000000,  0.00,     5950.0,   0.5358E+29
3.000000,  0.00,     5955.0,   0.5366E+29
3.000000,  0.00,     5960.0,   0.5410E+29
3.000000,  0.00,     5965.0,   0.5444E+29
3.000000,  0.00,     5970.0,   0.5463E+29
3.000000,  0.00,     5975.0,   0.5437E+29
3.000000,  0.00,     5980.0,   0.5414E+29
3.000000,  0.00,     5985.0,   0.5414E+29
3.000000,  0.00,     5990.0,   0.5441E+29
3.000000,  0.00,     5995.0,   0.5437E+29
3.000000,  0.00,     6000.0,   0.5402E+29
3.000000,  0.00,     6005.0,   0.5358E+29
3.000000,  0.00,     6010.0,   0.5352E+29
3.000000,  0.00,     6015.0,   0.5338E+29
3.000000,  0.00,     6020.0,   0.5326E+29
3.000000,  0.00,     6025.0,   0.5398E+29
3.000000,  0.00,     6030.0,   0.5508E+29
3.000000,  0.00,     6035.0,   0.5567E+29
3.000000,  0.00,     6040.0,   0.5569E+29
3.000000,  0.00,     6045.0,   0.5633E+29
3.000000,  0.00,     6050.0,   0.5631E+29
3.000000,  0.00,     6055.0,   0.5573E+29
3.000000,  0.00,     6060.0,   0.5543E+29
3.000000,  0.00,     6065.0,   0.5557E+29
3.000000,  0.00,     6070.0,   0.5637E+29
3.000000,  0.00,     6075.0,   0.5619E+29
3.000000,  0.00,     6080.0,   0.5534E+29
3.000000,  0.00,     6085.0,   0.5487E+29
3.000000,  0.00,     6090.0,   0.5463E+29
3.000000,  0.00,     6095.0,   0.5474E+29
3.000000,  0.00,     6100.0,   0.5453E+29
3.000000,  0.00,     6105.0,   0.5442E+29
3.000000,  0.00,     6110.0,   0.5512E+29
3.000000,  0.00,     6115.0,   0.5508E+29
3.000000,  0.00,     6120.0,   0.5426E+29
3.000000,  0.00,     6125.0,   0.5418E+29
3.000000,  0.00,     6130.0,   0.5444E+29
3.000000,  0.00,     6135.0,   0.5357E+29
3.000000,  0.00,     6140.0,   0.5375E+29
3.000000,  0.00,     6145.0,   0.5449E+29
3.000000,  0.00,     6150.0,   0.5402E+29
3.000000,  0.00,     6155.0,   0.5306E+29
3.000000,  0.00,     6160.0,   0.5103E+29
3.000000,  0.00,     6165.0,   0.5006E+29
3.000000,  0.00,     6170.0,   0.5056E+29
3.000000,  0.00,     6175.0,   0.5165E+29
3.000000,  0.00,     6180.0,   0.5251E+29
3.000000,  0.00,     6185.0,   0.5209E+29
3.000000,  0.00,     6190.0,   0.5138E+29
3.000000,  0.00,     6195.0,   0.5229E+29
3.000000,  0.00,     6200.0,   0.5298E+29
3.000000,  0.00,     6205.0,   0.5318E+29
3.000000,  0.00,     6210.0,   0.5213E+29
3.000000,  0.00,     6215.0,   0.5064E+29
3.000000,  0.00,     6220.0,   0.5038E+29
3.000000,  0.00,     6225.0,   0.5048E+29
3.000000,  0.00,     6230.0,   0.4992E+29
3.000000,  0.00,     6235.0,   0.5018E+29
3.000000,  0.00,     6240.0,   0.5008E+29
3.000000,  0.00,     6245.0,   0.4995E+29
3.000000,  0.00,     6250.0,   0.5000E+29
3.000000,  0.00,     6255.0,   0.4913E+29
3.000000,  0.00,     6260.0,   0.4954E+29
3.000000,  0.00,     6265.0,   0.5092E+29
3.000000,  0.00,     6270.0,   0.5158E+29
3.000000,  0.00,     6275.0,   0.5140E+29
3.000000,  0.00,     6280.0,   0.5094E+29
3.000000,  0.00,     6285.0,   0.5193E+29
3.000000,  0.00,     6290.0,   0.5249E+29
3.000000,  0.00,     6295.0,   0.5177E+29
3.000000,  0.00,     6300.0,   0.5163E+29
3.000000,  0.00,     6305.0,   0.5216E+29
3.000000,  0.00,     6310.0,   0.5262E+29
3.000000,  0.00,     6315.0,   0.5202E+29
3.000000,  0.00,     6320.0,   0.5217E+29
3.000000,  0.00,     6325.0,   0.5317E+29
3.000000,  0.00,     6330.0,   0.5355E+29
3.000000,  0.00,     6335.0,   0.5335E+29
3.000000,  0.00,     6340.0,   0.5340E+29
3.000000,  0.00,     6345.0,   0.5366E+29
3.000000,  0.00,     6350.0,   0.5385E+29
3.000000,  0.00,     6355.0,   0.5335E+29
3.000000,  0.00,     6360.0,   0.5256E+29
3.000000,  0.00,     6365.0,   0.5299E+29
3.000000,  0.00,     6370.0,   0.5430E+29
3.000000,  0.00,     6375.0,   0.5501E+29
3.000000,  0.00,     6380.0,   0.5486E+29
3.000000,  0.00,     6385.0,   0.5471E+29
3.000000,  0.00,     6390.0,   0.5429E+29
3.000000,  0.00,     6395.0,   0.5396E+29
3.000000,  0.00,     6400.0,   0.5414E+29
3.000000,  0.00,     6405.0,   0.5449E+29
3.000000,  0.00,     6410.0,   0.5446E+29
3.000000,  0.00,     6415.0,   0.5446E+29
3.000000,  0.00,     6420.0,   0.5419E+29
3.000000,  0.00,     6425.0,   0.5445E+29
3.000000,  0.00,     6430.0,   0.5453E+29
3.000000,  0.00,     6435.0,   0.5488E+29
3.000000,  0.00,     6440.0,   0.5517E+29
3.000000,  0.00,     6445.0,   0.5515E+29
3.000000,  0.00,     6450.0,   0.5430E+29
3.000000,  0.00,     6455.0,   0.5480E+29
3.000000,  0.00,     6460.0,   0.5480E+29
3.000000,  0.00,     6465.0,   0.5451E+29
3.000000,  0.00,     6470.0,   0.5505E+29
3.000000,  0.00,     6475.0,   0.5534E+29
3.000000,  0.00,     6480.0,   0.5516E+29
3.000000,  0.00,     6485.0,   0.5449E+29
3.000000,  0.00,     6490.0,   0.5322E+29
3.000000,  0.00,     6495.0,   0.5150E+29
3.000000,  0.00,     6500.0,   0.5295E+29
3.000000,  0.00,     6505.0,   0.5509E+29
